,episode,shot,caption
20318,5555360238519252381.mp4,843,a woman is looking at a man and smiling
20319,5555360238519252381.mp4,844,a man is dancing in a room with a lot of people
20320,5555360238519252381.mp4,845,a woman is looking at something and then looks down
20321,5555360238519252381.mp4,846,a man is talking to a woman and she looks away
20322,5555360238519252381.mp4,847,a woman with long hair is smiling and talking
20323,5555360238519252381.mp4,848,a woman is looking at something and smiling
20324,5555360238519252381.mp4,849,a woman is looking at something and smiling
20325,5555360238519252381.mp4,850,a woman is looking at something and smiling
20326,5555360238519252381.mp4,851,a woman is smiling and laughing at something
20327,5555360238519252381.mp4,852,a woman is talking to a man and smiling
20328,5555360238519252381.mp4,853,a woman is talking to a man and he is smiling
20329,5555360238519252381.mp4,854,a woman is looking at something and smiling
20330,5555360238519252381.mp4,855,a man is looking at something and then looks away
20331,5555360238519252381.mp4,856,a woman is looking at something and smiling
20332,5555360238519252381.mp4,857,a woman is talking to a man and he is smiling
20333,5555360238519252381.mp4,858,a woman is looking at something and smiling
20334,5555360238519252381.mp4,859,a man is kissing a woman on the cheek
20335,5555360238519252381.mp4,860,a woman is sitting on a couch and smiling
20336,5555360238519252381.mp4,861,a woman is looking at a man and smiling
20337,5555360238519252381.mp4,862,a woman is talking to a man and he looks away
20338,5555360238519252381.mp4,863,a woman is looking at something and smiling
20339,5555360238519252381.mp4,864,a man is looking at something and then looks away
20340,5555360238519252381.mp4,865,a woman is looking at something and smiling
20341,5555360238519252381.mp4,866,a woman is looking at something and smiling
20342,5555360238519252381.mp4,867,a woman is kissing a man s neck
20343,5555360238519252381.mp4,868,a woman is looking at a man and smiling
20344,5555360238519252381.mp4,869,a woman is kissing a man on the cheek
20345,5555360238519252381.mp4,870,a woman is kissing a man on the cheek
20346,5555360238519252381.mp4,871,a woman is holding a man s hand and then they kiss
20347,5555360238519252381.mp4,872,a woman is looking at a man and then he smiles
20348,5555360238519252381.mp4,873,a woman is talking to a man and he smiles
20349,5555360238519252381.mp4,874,a woman is looking at something and smiling
20350,5555360238519252381.mp4,875,a woman with long hair is smiling and talking
20351,5555360238519252381.mp4,876,a woman with long hair is smiling and talking
20352,5555360238519252381.mp4,877,a man is kissing a woman s hand
20353,5555360238519252381.mp4,878,a man is kissing a woman s hand
20354,5555360238519252381.mp4,879,a man is laying on a bed and he is talking to someone
20355,5555360238519252381.mp4,880,a man is holding a woman s hand and then she puts her hand on her face
20356,5555360238519252381.mp4,881,a woman is looking at something and smiling
20357,5555360238519252381.mp4,882,a man is talking to a woman and she is smiling
20358,5555360238519252381.mp4,883,a woman is sitting on a bed and talking
20359,5555360238519252381.mp4,884,a man is looking at a mirror and then he looks away
20360,5555360238519252381.mp4,885,a woman is looking at a man and smiling
20361,5555360238519252381.mp4,886,a man is kissing a woman s hand
20362,5555360238519252381.mp4,887,a woman is looking at something and smiling
20363,5555360238519252381.mp4,888,a man is talking to a woman and she looks away
20364,5555360238519252381.mp4,889,a woman is kissing a man and he is smiling
20365,5555360238519252381.mp4,890,a man and a woman are kissing each other
20366,5555360238519252381.mp4,891,a man is looking at a woman and then he looks away
20367,5555360238519252381.mp4,892,a man is dancing in a room with a lot of people
20368,5555360238519252381.mp4,893,a woman with long hair is smiling and talking
20369,5555360238519252381.mp4,894,a man is kissing a woman in a hallway
20370,5555360238519252381.mp4,895,a man is looking at a woman and smiling
20371,5555360238519252381.mp4,896,a woman is holding a cat and a man is smiling
20372,5555360238519252381.mp4,897,a man is walking down a hallway and then he stops and looks at another man
20373,5555360238519252381.mp4,898,a woman is looking at something and smiling
20374,5555360238519252381.mp4,899,a man is walking and smiling at something
20375,5555360238519252381.mp4,900,a woman is looking at something and smiling
20376,5555360238519252381.mp4,901,a man and a woman are talking to each other
20377,5555360238519252381.mp4,902,a woman is looking at something and smiling
20378,5555360238519252381.mp4,903,a woman is talking to a man and smiling
20379,5555360238519252381.mp4,904,a woman is looking at something and smiling
20380,5555360238519252381.mp4,905,a man is talking to a woman and she is smiling
20381,5555360238519252381.mp4,906,a woman is looking at something and smiling
20382,5555360238519252381.mp4,907,a man and a woman are talking to each other
20383,5555360238519252381.mp4,908,a woman is looking at something and smiling
20384,5555360238519252381.mp4,909,a woman is talking to a man and he is talking
20385,5555360238519252381.mp4,910,a man and a woman are kissing in a room
20386,5555360238519252381.mp4,911,a man is talking to a woman and she is smiling
20387,5555360238519252381.mp4,912,a man is looking at something and smiling
20388,5555360238519252381.mp4,913,a man is running and then falls
20389,5555360238519252381.mp4,914,a woman is talking to a man and he smiles
20390,5555360238519252381.mp4,915,a man is talking to a woman and she is smiling
20391,5555360238519252381.mp4,916,a man is talking to a woman and she is smiling
20392,5555360238519252381.mp4,917,a man and a woman are walking down a hallway
20393,5555360238519252381.mp4,918,a woman is talking to a man and he is talking to him
20394,5555360238519252381.mp4,919,a woman is kissing a man s neck
20395,5555360238519252381.mp4,920,a woman with long hair is smiling and talking
20396,5555360238519252381.mp4,921,a man is talking to a woman and she is smiling
20397,5555360238519252381.mp4,922,a man is looking at a woman and she is talking
20398,5555360238519252381.mp4,923,a woman is smiling and talking to someone
20399,5555360238519252381.mp4,924,a man and woman are kissing in front of a christmas tree
20400,5555360238519252381.mp4,925,a woman is dancing in front of a man
20401,5555360238519252381.mp4,926,a man is talking to a woman and she is smiling
20402,5555360238519252381.mp4,927,a man is talking to a woman and she is smiling
20403,5555360238519252381.mp4,928,a man is looking at something and then looks away
20404,5555360238519252381.mp4,929,a man with a beard is talking to someone
20405,5555360238519252381.mp4,930,a man is walking down a path with a woman
20406,5555360238519252381.mp4,931,a man is walking down a hallway and then falls
20407,5555360238519252381.mp4,932,a man is walking down a path with a woman
20408,5555360238519252381.mp4,933,a man is walking and smiling at something
20409,5555360238519252381.mp4,934,a woman is smiling and talking to someone
20410,5555360238519252381.mp4,935,a woman is looking at a man and smiling
20411,5555360238519252381.mp4,936,a woman is kissing a man and he is smiling
20412,5555360238519252381.mp4,937,a man is kissing a woman on the cheek
20413,5555360238519252381.mp4,938,a woman is smiling and making faces
20414,5555360238519252381.mp4,939,a man with a beard is talking and smiling
20415,5555360238519252381.mp4,940,a man is dancing in a room with other people
20416,5555360238519252381.mp4,941,a woman is talking to a man and smiling
20417,5555360238519252381.mp4,942,a woman with long hair is smiling and talking
20418,5555360238519252381.mp4,943,a woman is talking to a man and smiling
20419,5555360238519252381.mp4,944,a woman is talking to a man and he is smiling
20420,5555360238519252381.mp4,945,a woman is dancing with a man
20421,5555360238519252381.mp4,946,a woman is talking to a man and he looks away
20422,5555360238519252381.mp4,947,a woman is looking at something and smiling
20423,5555360238519252381.mp4,948,a woman is looking at something and smiling
20424,5555360238519252381.mp4,949,a woman is kissing a man s cheek
20425,5555360238519252381.mp4,950,a woman is kissing a man on the cheek
20426,5555360238519252381.mp4,951,a woman is dancing and singing in a room
20427,5555360238519252381.mp4,952,a man and a woman are kissing in a dark room
20428,5555360238519252381.mp4,953,a woman is walking down a hallway and then stops
20429,5555360238519252381.mp4,954,a woman is talking to a man and he is talking to her
20430,5555360238519252381.mp4,955,a man is kissing a woman on the cheek
20431,5555360238519252381.mp4,956,a woman is holding a man and kissing him
20432,5555360238519252381.mp4,957,a woman is kissing a man on the cheek
20433,5555360238519252381.mp4,958,a cat is playing with a dog s tail
20434,5555360238519252381.mp4,959,a woman is kissing a man s cheek
20435,5555360238519252381.mp4,960,a woman is kissing a man on the cheek
20436,5555360238519252381.mp4,961,a man is holding a woman and kissing her
20437,5555360238519252381.mp4,962,a woman is talking to a man and he is smiling
20438,5555360238519252381.mp4,963,a man is driving a car and <unk> his head
20439,5555360238519252381.mp4,964,a man is jumping on a trampoline and falls
20440,5555360238519252381.mp4,965,a man and a woman are kissing in a car
20441,5555360238519252381.mp4,966,a car is driving down a road
20442,5555360238519252381.mp4,967,a woman is looking at something and smiling
20443,5555360238519252381.mp4,968,a woman is looking at a man and smiling
20444,5555360238519252381.mp4,969,a woman is looking at a man and smiling
20445,5555360238519252381.mp4,970,a group of people standing in a field with umbrellas
20446,5555360238519252381.mp4,971,a man is dancing in front of a crowd of people
20447,5555360238519252381.mp4,972,a man is dancing in front of a crowd of people
20448,5555360238519252381.mp4,973,a woman is walking down a hallway
20449,5555360238519252381.mp4,974,a man is dancing in a parking lot
20450,5555360238519252381.mp4,975,a man is dancing in front of a crowd of people
20451,5555360238519252381.mp4,976,a man is walking in the rain with a serious look on his face
20452,5555360238519252381.mp4,977,a man is riding a motorcycle and then falls
20453,5555360238519252381.mp4,978,a man is dancing in a parking lot
20454,5555360238519252381.mp4,979,a man is driving a car and talking to someone
20455,5555360238519252381.mp4,980,a man is dancing in a forest
20456,5555360238519252381.mp4,981,a woman is talking to a man and he is smiling
